[2022-11-29 15:38:14 Info] Script args: Namespace(dataset='ds_permuted_mnist', nn_arch='mnist_compare', logname='testingbgd', results_dir='res', seed=677582096, num_workers=8, num_epochs=6, batch_size=1, pruning_percents=[], train_mc_iters=10, std_init=0.06, mean_eta=1, permanent_prune_on_epoch=-1, permanent_prune_on_epoch_percent=90, test_freq=1, contpermuted_beta=3, optimizer='bgd', optimizer_params='{}', inference_mc=True, inference_map=False, inference_committee=False, inference_aggsoftmax=False, inference_initstd=False, committee_size=0, test_mc_iters=10, init_params=['{"bias_type":', '"xavier",', '"conv_type":', '"xavier",', '"bn_init":', '"01"}'], desc=['BGD', 'on', 'permuted', 'mnist'], bw_to_rgb=False, permuted_offset=False, labels_trick=False, num_of_permutations=5, iterations_per_virtual_epc=468, separate_labels_space=False, permute_seed=123456)
[2022-11-29 15:38:14 Info] Computer name: DESKTOP-G99104T with pytorch version: 1.13.0+cu116
[2022-11-29 15:38:15 Info] Transformed model to CUDA
[2022-11-29 15:38:15 Info] Initialized 0 Conv2d layers using nn.init.xavier_normal_
[2022-11-29 15:38:16 Info] Initialized 2 linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 bias conv2d layers using nn.init.xavier.noraml_
[2022-11-29 15:38:16 Info] Initialized 2 bias linear layers using xavier
[2022-11-29 15:38:16 Info] Initialized 0 BN layers using weight=1 and bias=0
[2022-11-29 15:38:16 Info] BGD params: {'mean_eta': 1, 'std_init': 0.06, 'mc_iters': 10}
[2022-11-29 15:38:16 Info] Inference method: {'test_mc'}
[2022-11-29 15:38:16 Info] Number of parameters in the model is 407,050
[2022-11-29 15:38:16 Info] Criterion parameters: type=<class 'torch.nn.modules.loss.CrossEntropyLoss'>
[2022-11-29 15:38:16 Info] Running training from epoch 1 to epoch 6
[2022-11-29 15:42:03 Info] Epoch 1, train set, Iter 8300 current average loss 0.7769583519009223 current average acc 0.0%
[2022-11-29 15:42:05 Info] Epoch 1, train set, Iter 8400 current average loss 0.7753783620410948 current average acc 0.0%
[2022-11-29 15:42:07 Info] Epoch 1, train set, Iter 8500 current average loss 0.7715529011870245 current average acc 0.0%
[2022-11-29 15:42:10 Info] Epoch 1, train set, Iter 8600 current average loss 0.7689599950642485 current average acc 0.0%
[2022-11-29 15:42:12 Info] Epoch 1, train set, Iter 8700 current average loss 0.7656075304645112 current average acc 0.0%
[2022-11-29 15:42:14 Info] Epoch 1, train set, Iter 8800 current average loss 0.7628262537075949 current average acc 0.0%
[2022-11-29 15:42:17 Info] Epoch 1, train set, Iter 8900 current average loss 0.758997593883282 current average acc 0.0%
[2022-11-29 15:42:19 Info] Epoch 1, train set, Iter 9000 current average loss 0.7538321926821236 current average acc 0.0%
[2022-11-29 15:42:21 Info] Epoch 1, train set, Iter 9100 current average loss 0.748540812532783 current average acc 0.0%
[2022-11-29 15:42:24 Info] Epoch 1, train set, Iter 9200 current average loss 0.7450704325633947 current average acc 0.0%
[2022-11-29 15:42:26 Info] Epoch 1, train set, Iter 9300 current average loss 0.7424765864819121 current average acc 0.0%
[2022-11-29 15:42:28 Info] Epoch 1, train set, Iter 9400 current average loss 0.7398937284820314 current average acc 0.0%
[2022-11-29 15:42:31 Info] Epoch 1, train set, Iter 9500 current average loss 0.736648331737643 current average acc 0.0%
[2022-11-29 15:42:33 Info] Epoch 1, train set, Iter 9600 current average loss 0.7333518769687568 current average acc 0.0%
[2022-11-29 15:42:35 Info] Epoch 1, train set, Iter 9700 current average loss 0.7298558034049094 current average acc 0.0%
[2022-11-29 15:42:38 Info] Epoch 1, train set, Iter 9800 current average loss 0.7271675605923861 current average acc 0.0%
[2022-11-29 15:42:40 Info] Epoch 1, train set, Iter 9900 current average loss 0.7227174707468582 current average acc 0.0%
[2022-11-29 15:42:43 Info] Epoch 1, train set, Iter 10000 current average loss 0.7193360403459066 current average acc 0.0%
[2022-11-29 15:42:45 Info] Epoch 1, train set, Iter 10100 current average loss 0.7174516024358663 current average acc 0.0%
[2022-11-29 15:42:47 Info] Epoch 1, train set, Iter 10200 current average loss 0.7153412270323853 current average acc 0.0%
[2022-11-29 15:42:50 Info] Epoch 1, train set, Iter 10300 current average loss 0.7121734716596332 current average acc 0.0%
[2022-11-29 15:42:52 Info] Epoch 1, train set, Iter 10400 current average loss 0.7102960181675267 current average acc 0.0%
[2022-11-29 15:42:55 Info] Epoch 1, train set, Iter 10500 current average loss 0.7083932483678302 current average acc 0.0%
[2022-11-29 15:42:57 Info] Epoch 1, train set, Iter 10600 current average loss 0.7049412882906517 current average acc 0.0%
[2022-11-29 15:42:59 Info] Epoch 1, train set, Iter 10700 current average loss 0.7023092320848129 current average acc 0.0%
[2022-11-29 15:43:02 Info] Epoch 1, train set, Iter 10800 current average loss 0.6995276360424617 current average acc 0.0%
[2022-11-29 15:43:04 Info] Epoch 1, train set, Iter 10900 current average loss 0.6987977059854378 current average acc 0.0%
[2022-11-29 15:43:07 Info] Epoch 1, train set, Iter 11000 current average loss 0.6959713498996357 current average acc 0.0%
[2022-11-29 15:43:09 Info] Epoch 1, train set, Iter 11100 current average loss 0.6943107652790695 current average acc 0.0%
[2022-11-29 15:43:11 Info] Epoch 1, train set, Iter 11200 current average loss 0.6916521326183849 current average acc 0.0%
[2022-11-29 15:43:14 Info] Epoch 1, train set, Iter 11300 current average loss 0.689840439234571 current average acc 0.0%
[2022-11-29 15:43:16 Info] Epoch 1, train set, Iter 11400 current average loss 0.6869198729207571 current average acc 0.0%
[2022-11-29 15:43:18 Info] Epoch 1, train set, Iter 11500 current average loss 0.6849937130640391 current average acc 0.0%
[2022-11-29 15:43:21 Info] Epoch 1, train set, Iter 11600 current average loss 0.6824534449444496 current average acc 0.0%
[2022-11-29 15:43:23 Info] Epoch 1, train set, Iter 11700 current average loss 0.6816777812315654 current average acc 0.0%
[2022-11-29 15:43:25 Info] Epoch 1, train set, Iter 11800 current average loss 0.6788235584891811 current average acc 0.0%
[2022-11-29 15:43:28 Info] Epoch 1, train set, Iter 11900 current average loss 0.6762696947563146 current average acc 0.0%
[2022-11-29 15:43:30 Info] Epoch 1, train set, Iter 12000 current average loss 0.6752370902778618 current average acc 0.0%
[2022-11-29 15:43:33 Info] Epoch 1, train set, Iter 12100 current average loss 0.6726140135620087 current average acc 0.0%
[2022-11-29 15:43:35 Info] Epoch 1, train set, Iter 12200 current average loss 0.6713564723660509 current average acc 0.0%
[2022-11-29 15:43:37 Info] Epoch 1, train set, Iter 12300 current average loss 0.6706747387844476 current average acc 0.0%
[2022-11-29 15:43:40 Info] Epoch 1, train set, Iter 12400 current average loss 0.668924290733106 current average acc 0.0%
[2022-11-29 15:43:42 Info] Epoch 1, train set, Iter 12500 current average loss 0.6670935667739978 current average acc 0.0%
[2022-11-29 15:43:45 Info] Epoch 1, train set, Iter 12600 current average loss 0.6658173476183888 current average acc 0.0%
[2022-11-29 15:43:47 Info] Epoch 1, train set, Iter 12700 current average loss 0.6635988940963745 current average acc 0.0%
[2022-11-29 15:43:50 Info] Epoch 1, train set, Iter 12800 current average loss 0.661582777138103 current average acc 0.0%
[2022-11-29 15:43:52 Info] Epoch 1, train set, Iter 12900 current average loss 0.6581651098897083 current average acc 0.0%
[2022-11-29 15:43:54 Info] Epoch 1, train set, Iter 13000 current average loss 0.6564887304175167 current average acc 0.0%
[2022-11-29 15:43:57 Info] Epoch 1, train set, Iter 13100 current average loss 0.655379735210405 current average acc 0.0%
[2022-11-29 15:43:59 Info] Epoch 1, train set, Iter 13200 current average loss 0.6538826980981329 current average acc 0.0%
[2022-11-29 15:44:01 Info] Epoch 1, train set, Iter 13300 current average loss 0.6517618459634691 current average acc 0.0%
[2022-11-29 15:44:04 Info] Epoch 1, train set, Iter 13400 current average loss 0.6491859027786263 current average acc 0.0%
[2022-11-29 15:44:06 Info] Epoch 1, train set, Iter 13500 current average loss 0.6470106432274887 current average acc 0.0%
[2022-11-29 15:44:08 Info] Epoch 1, train set, Iter 13600 current average loss 0.6453183540366647 current average acc 0.0%
[2022-11-29 15:44:11 Info] Epoch 1, train set, Iter 13700 current average loss 0.6436213831777419 current average acc 0.0%
[2022-11-29 15:44:13 Info] Epoch 1, train set, Iter 13800 current average loss 0.6409428693264595 current average acc 0.0%
[2022-11-29 15:44:15 Info] Epoch 1, train set, Iter 13900 current average loss 0.6386541007727387 current average acc 0.0%
[2022-11-29 15:44:18 Info] Epoch 1, train set, Iter 14000 current average loss 0.6372940157661818 current average acc 0.0%
[2022-11-29 15:44:20 Info] Epoch 1, train set, Iter 14100 current average loss 0.6363108105528152 current average acc 0.0%
[2022-11-29 15:44:22 Info] Epoch 1, train set, Iter 14200 current average loss 0.6330514255513019 current average acc 0.0%
[2022-11-29 15:44:25 Info] Epoch 1, train set, Iter 14300 current average loss 0.6315168939154994 current average acc 0.0%
[2022-11-29 15:44:27 Info] Epoch 1, train set, Iter 14400 current average loss 0.6300987957828739 current average acc 0.0%
[2022-11-29 15:44:30 Info] Epoch 1, train set, Iter 14500 current average loss 0.6278677823993687 current average acc 0.0%
[2022-11-29 15:44:32 Info] Epoch 1, train set, Iter 14600 current average loss 0.6264837908758535 current average acc 0.0%
[2022-11-29 15:44:34 Info] Epoch 1, train set, Iter 14700 current average loss 0.6256099136148795 current average acc 0.0%
[2022-11-29 15:44:37 Info] Epoch 1, train set, Iter 14800 current average loss 0.6236898406173957 current average acc 0.0%
[2022-11-29 15:44:40 Info] Epoch 1, train set, Iter 14900 current average loss 0.6228456614490153 current average acc 0.0%
